1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
22512,Chest,Armor,Cloth,Robe of Faith,92,60,Epic,https://tbc.wowhead.com/item=22512,Priest,32.952,0,0,0,161.648,3.984,0,0,80.9,20.3,0,155.3028,22.395,14.31,9.411,16.321,34,0,81.25,8.48,3.636,84.46,26,27,NULL,NULL,21,NULL,NULL,NULL,64,NULL,NULL,NULL,NULL,NULL,NULL,NA,5,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,158,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23000,Chest,Armor,Plate,Plated Abomination Ribcage,85,60,Epic,https://tbc.wowhead.com/item=23000,NA,114.647,64.68,51.66,97.78,5,0,36.7,38.1,0,0,160.07,775.4034,0,0,0.475,1.675,81.03,44.6387,0,0,136.686,0,25,NULL,NULL,45,NULL,NULL,NULL,NULL,NULL,14,NULL,NULL,NULL,10,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,1087,NA,NA,NA,NA,Naxxramas,Thaddius,1,NA,NA,31.381,54.17,46.16,73.58,5,0,21.7,23.1,0,0,145.07,745.6514,0,0,0.475,1.675,80.03,41.6387,0,0,119.846,0
23069,Chest,Armor,Cloth,Necro-Knight's Garb,85,60,Epic,https://tbc.wowhead.com/item=23069,"Priest, Mage, Warlock",52.548,0,0,0,6.4,37,0,0,0,37,0,327.4929,20.609,44.77,34.574,45.878,78.05,4.4104,0,37,17.168,0,32,NULL,NULL,NULL,NULL,NULL,NULL,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,467,NA,NA,NA,NA,Naxxramas,Zone Drop,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23220,Chest,Armor,Cloth,Crystal Webbed Robe,85,60,Epic,https://tbc.wowhead.com/item=23220,NA,31.468,0,0,0,34.032,54.178,0,0,5.7,60.22,0,146.8666,41.035,74.2,54.468,73.384,68.85,6.3176,9.5,58.51,26.397,9.12,25,19,NULL,NULL,NULL,NULL,NULL,53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,147,NA,NA,NA,NA,Naxxramas,Maexxna,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23226,Chest,Armor,Leather,Ghoul Skin Tunic,83,60,Epic,https://tbc.wowhead.com/item=23226,NA,77.092,65.76,53.32,92.16,4.4,0,43.4,46.2,0,0,146.64,431.3632,0,0,0.418,1.474,47.26,46.3424,0,0,129.692,0,22,NULL,NULL,40,NULL,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,446,NA,NA,NA,NA,Naxxramas,Zone Drop,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23507,Chest,Armor,Plate,Adamantite Breastplate,106,67,Rare,https://tbc.wowhead.com/item=23507,NA,141.85,58,50.22,95.48,56.802,27,45.15,57.51,54,27,152.404,833.6571,15.039,32.67,27.674,36.026,114.966,43.6758,54,19,114.4,46,40,NULL,NULL,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,Blue,Blue,Red,1077,NA,NA,NA,NA,Blacksmithing,Crafted,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23509,Chest,Armor,Plate,Enchanted Adamantite Breastplate,114,70,Rare,https://tbc.wowhead.com/item=23509,NA,113.776,24,23.7,58.08,53.044,27,44.15,40.58,54,27,75.36,753.8677,15.039,32.67,27.427,35.155,106.3,17.44,54,17.9,36.76,41.62,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,Blue,Blue,Yellow,1154,NA,NA,NA,NA,Blacksmithing,Crafted,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23513,Chest,Armor,Plate,Flamebane Breastplate,115,70,Rare,https://tbc.wowhead.com/item=23513,NA,106.216,24,23.7,58.08,51.448,27,44.15,62.6,54,27,75.36,730.2956,15.039,32.67,29.403,36.051,99.6,20.16,54,21.9,43.36,45.62,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,Blue,Yellow,Red,1164,NA,NA,NA,NA,Blacksmithing,Crafted,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23522,Chest,Armor,Plate,Ragesteel Breastplate,115,70,Rare,https://tbc.wowhead.com/item=23522,NA,92.605,76.68,61.91,104.88,0,0,44.95,47.85,0,0,171.3,750.61,0,0,0,0,63.75,54.3292,0,0,153.181,0,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,1164,NA,NA,NA,NA,Blacksmithing,Crafted,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23527,Chest,Armor,Mail,Earthpeace Breastplate,115,70,Rare,https://tbc.wowhead.com/item=23527,NA,28.688,0,0,0,133.712,0,0,0,100,9.28,0,326.1956,2.304,0,4.256,5.44,32.6,0,104,2.08,0,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,92,NULL,NULL,NULL,NULL,NULL,NULL,NA,16,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,652,NA,NA,NA,NA,Blacksmithing,Crafted,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23563,Chest,Armor,Mail,Nether Chain Shirt,107,70,Epic,https://tbc.wowhead.com/item=23563,NA,131.496,67.94,60.02,146.24,101.401,28.116,127.55,148.8,62.9,37.9,171.36,681.33,26.955,42.21,36.722,48.424,106.55,49.1664,68.25,28.03,126.762,64.76,40,18,NULL,NULL,NULL,40,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NA,7,NA,NULL,NULL,NULL,NULL,NULL,Red,Yellow,Blue,757,NA,NA,NA,NA,Blacksmithing,Crafted,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23564,Chest,Armor,Mail,Twisting Nether Chain Shirt,127,70,Epic,https://tbc.wowhead.com/item=23564,NA,153.843,85.266,73.91,182.84,114.327,28.364,163.3,185.05,65.1,40.58,209.36,810.31,29.667,44.33,38.53,51.548,123.38,60.7138,71.75,29.45,162.587,69.68,48,22,NULL,NULL,NULL,68,NULL,NULL,NULL,33,NULL,NULL,NULL,NULL,NULL,NA,9,NA,NULL,NULL,NULL,NULL,NULL,Red,Yellow,Blue,893,NA,NA,NA,NA,Blacksmithing,Crafted,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23565,Chest,Armor,Mail,Embrace of the Twisting Nether,146,70,Epic,https://tbc.wowhead.com/item=23565,NA,171.877,94.378,81.17,202.28,126.174,28.674,182.4,204.35,67.1,43.06,229.36,918.1023,32.841,46.98,40.353,54.809,138.79,66.7982,75,31.03,182.04,73.58,56,27,NULL,NULL,NULL,84,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,NULL,NA,10,NA,NULL,NULL,NULL,NULL,NULL,Red,Yellow,Blue,1022,NA,NA,NA,NA,Blacksmithing,Crafted,4,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24021,Chest,Armor,Plate,Light-Touched Breastplate,85,60,Rare,https://tbc.wowhead.com/item=24021,NA,113.53,50,43.98,86.68,103.883,28.55,44.15,62.6,64,39.4,134.276,661.2217,30.909,45.92,37.872,50.078,93.574,39.3662,70.25,29.8,102.935,65.12,25,25,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,5,NA,NULL,NULL,NULL,NULL,NULL,Red,Yellow,Blue,873,NA,NA,NA,NA,Hellfire Ramparts,Watchkeeper Gargolmar,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
