1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
22491,Shoulder,Armor,Leather,Dreamwalker Spaulders,86,60,Epic,https://tbc.wowhead.com/item=22491,Druid,27.328,0,0,0,120.055,2.684,0,0,60.7,15.34,0,158.8558,17.088,11.66,7.854,13.4,29,0,62.75,7.03,2.702,66.06,18,22,NULL,NULL,12,NULL,NULL,NULL,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,212,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22499,Shoulder,Armor,Cloth,Frostfire Shoulderpads,86,60,Epic,https://tbc.wowhead.com/item=22499,Mage,21.884,0,0,0,47.257,38.106,0,0,8.1,45.9,0,105.3926,33.237,53.1,38.429,52.277,47.85,4.2912,9,41.22,18.873,8.64,17,18,NULL,NULL,9,NULL,NULL,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,111,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22507,Shoulder,Armor,Cloth,Plagueheart Shoulderpads,86,60,Epic,https://tbc.wowhead.com/item=22507,Warlock,27.068,0,0,0,22.736,42.8976,0,0,3.6,50.16,0,120.0571,29.276,61.92,48.438,62.07,51.75,4.2912,6,42.2,25.468,5.76,22,12,NULL,NULL,NULL,NULL,NULL,36,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,111,NA,NA,NA,NA,Classic,NA,0,NA,NA,27.068,-0.184,0,0,22.736,36.744,0,0,3.6,40.56,0,120.0571,27.324,49.92,36.838,49.75,51.75,4.2912,6,39.48,17.844,5.76
29810,Shoulder,Armor,Leather,Dragon Crested Epaulets,111,0,Uncommon,https://tbc.wowhead.com/item=29810,NA,30.003,39.707,39.88,96.73,0,0,94.65,135.73,0,0,113.5,213.4431,0,0,0,0,17.63,28.3355,0,0,86.798,0,NULL,NULL,13,NULL,NULL,68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,193,NA,NA,NA,NA,NA,Securing the Celestial Ridge,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29954,Shoulder,Armor,Cloth,Spiritbinder's Mantle,108,0,Uncommon,https://tbc.wowhead.com/item=29954,NA,19.4,0,0,0,39.795,34.892,0,0,6.6,40.92,0,94.0235,27.83,45.76,33.67,45.258,42.7,3.9336,5.5,36.19,16.918,5.28,15,11,NULL,NULL,11,NULL,NULL,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,100,NA,NA,NA,NA,NA,A Fate Worse Than Death,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29999,Shoulder,Armor,Leather,After Hours Pauldrons,108,0,Uncommon,https://tbc.wowhead.com/item=29999,NA,51.649,43.592,43.2,83.24,2.4,0,43.3,93.86,0,0,141.848,273.692,0,0,0.228,0.804,26.372,32.1068,0,0,96.524,0,12,NULL,16,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,188,NA,NA,NA,NA,NA,That Little Extra Kick,0,NA,NA,46.889,36.235,38.72,66.16,2.4,0,32.8,83.36,0,0,131.348,252.8656,0,0,0.228,0.804,25.672,30.0068,0,0,84.736,0
30005,Shoulder,Armor,Plate,Overmaster's Shoulders,114,0,Uncommon,https://tbc.wowhead.com/item=30005,NA,79.182,50.16,50.24,80.68,2.4,0,36.8,38.4,0,0,131.5,551.0357,0,0,0.228,0.804,54.07,34.1578,0,0,103.296,0,12,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,16,NULL,NULL,NULL,8,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,787,NA,NA,NA,NA,NA,Dealing with the Overmaster,0,NA,NA,73.742,41.752,45.12,61.16,2.4,0,24.8,26.4,0,0,119.5,527.2341,0,0,0.228,0.804,53.27,31.7578,0,0,89.824,0
30218,Shoulder,Armor,Leather,Junior Technician 3rd Grade Shoulders,108,0,Uncommon,https://tbc.wowhead.com/item=30218,NA,52.659,39.699,39.46,104.71,3.2,0,93.55,128.31,0,0,126.5,268.0992,0,0,0.304,1.072,31.46,26.5065,0,0,88.746,0,16,NULL,11,NULL,NULL,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,188,NA,NA,NA,NA,NA,You're Hired!,0,NA,NA,45.859,29.189,33.06,80.31,3.2,0,78.55,113.31,0,0,111.5,238.3472,0,0,0.304,1.072,30.46,23.5065,0,0,71.906,0
30262,Shoulder,Armor,Leather,Trep's Shoulderguards,108,0,Uncommon,https://tbc.wowhead.com/item=30262,NA,23.272,0,0,0,48.934,15.806,0,0,8.9,25.74,0,138.0499,17.673,25.04,20.368,28.336,34.7,1.788,14,20.07,8.195,21.24,15,13,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,188,NA,NA,NA,NA,NA,Elemental Power Extraction,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30275,Shoulder,Armor,Plate,Mech Tech Shoulders,108,0,Uncommon,https://tbc.wowhead.com/item=30275,NA,85.708,40.16,40.08,68.38,5,0,32.1,33.3,0,0,109.358,548.6838,0,0,0.475,1.675,63.102,26.8877,0,0,83.624,0,25,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,9,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,747,NA,NA,NA,NA,NA,Pick Your Part,0,NA,NA,79.588,30.701,34.32,46.42,5,0,18.6,19.8,0,0,95.858,521.907,0,0,0.475,1.675,62.202,24.1877,0,0,68.468,0
30286,Shoulder,Armor,Mail,Otherworldly Pauldrons,111,0,Uncommon,https://tbc.wowhead.com/item=30286,NA,31.035,0,0,0,38.324,30.6865,0,0,2.7,43.22,0,250.3238,28.699,57.988,41.046,53.332,51.4,3.0992,16.69,46.55,18.301,19.5,12,9,NULL,NULL,NULL,NULL,NULL,26,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,430,NA,NA,NA,NA,NA,Retrieving the Goods,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30291,Shoulder,Armor,Plate,Nexus-Guard's Pauldrons,111,0,Uncommon,https://tbc.wowhead.com/item=30291,NA,70.217,11.509,12.58,37.57,5.4,0,34.85,88.57,0,0,59.5,526.8452,0,0,0.513,1.809,78.46,9.9059,0,0,24.582,0,27,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,17,NA,NA,NA,767,NA,NA,NA,NA,NA,Success!,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30295,Shoulder,Armor,Mail,Exotic Spiked Shoulders,108,0,Uncommon,https://tbc.wowhead.com/item=30295,NA,56.572,33.5,34.96,93.88,3.2,0,89.4,177.88,0,0,130,393.343,0,0,0.304,1.072,45.62,26.0852,0,0,72.488,0,16,NULL,28,NULL,NULL,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,418,NA,NA,NA,NA,NA,Wanted: Annihilator Servo!,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30333,Shoulder,Armor,Mail,Spaulders of the Protectorate,114,0,Uncommon,https://tbc.wowhead.com/item=30333,NA,40.312,12.726,12.46,28,37.427,0.868,28,28,6.7,8.22,28,292.6258,9.204,7.42,5.549,9.383,38.63,8.5484,10.75,4.71,29.33,14.22,15,14,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,441,NA,NA,NA,NA,NA,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30381,Shoulder,Armor,Plate,Kaylaan's Spaulders,114,0,Uncommon,https://tbc.wowhead.com/item=30381,NA,65.246,0,0,0,5.4,30,0,0,0,30,0,486.0104,16.71,36.3,28.053,37.269,91.85,3.576,0,30,13.92,0,27,NULL,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,18,NULL,NULL,NA,NA,NA,787,NA,NA,NA,NA,NA,Aldor No More,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30514,Shoulder,Armor,Cloth,Nether Guards,108,0,Uncommon,https://tbc.wowhead.com/item=30514,NA,28.4,0,0,0,21.608,33.682,0,0,3.3,37.18,0,120.4196,25.047,45.76,33.841,45.861,50.8,3.9336,5.5,36.19,16.357,5.28,24,11,NULL,NULL,NULL,NULL,NULL,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,100,NA,NA,NA,NA,NA,Dr. Boom!,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30938,Shoulder,Armor,Leather,Azurestrike Shoulders,111,0,Uncommon,https://tbc.wowhead.com/item=30938,NA,49.597,46.118,47.4,105.36,2.2,0,91.55,93.65,0,0,125.77,242.371,0,0,0.209,0.737,26.34,29.029,0,0,92.109,0,11,NULL,NULL,NULL,NULL,44,NULL,NULL,NULL,21,NULL,NULL,NULL,10,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,193,NA,NA,NA,NA,NA,Capture the Weapons,0,NA,NA,42.797,35.608,41,80.96,2.2,0,76.55,78.65,0,0,110.77,212.619,0,0,0.209,0.737,25.34,26.029,0,0,75.269,0
30952,Shoulder,Armor,Mail,Earthmender's Crimson Spaulders,114,0,Uncommon,https://tbc.wowhead.com/item=30952,NA,52.88,38.102,38.54,95.36,14.624,0.496,92.8,143.36,2.4,3.04,116,375.9935,4.848,4.24,2.476,4.62,42.05,27.6412,4,2.32,83.896,3.84,12,8,16,NULL,NULL,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,441,NA,NA,NA,NA,NA,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30964,Shoulder,Armor,Plate,Skybreaker's Pauldrons,114,0,Uncommon,https://tbc.wowhead.com/item=30964,NA,88.602,35.217,35.7,69.51,6.2,0,43.05,109.41,0,0,121.086,611.2104,0,0,0.589,2.077,74.054,27.7494,0,0,76.566,0,31,NULL,21,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,787,NA,NA,NA,NA,NA,Enraged Spirits of Air,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31115,Shoulder,Armor,Plate,Uvuros Plated Spaulders,114,0,Uncommon,https://tbc.wowhead.com/item=31115,NA,63.117,23,22.08,25.3,20.008,28.682,0,0,3.3,32.18,52.118,492.7805,22.262,39.71,29.099,39.415,75.002,20.3277,5.5,31.19,64.637,5.28,16,11,NULL,23,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,787,NA,NA,NA,NA,NA,"Wanted: Uvuros, Scourge of Shadowmoon",0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31314,Shoulder,Armor,Mail,Rocket-Chief Pauldrons,108,0,Uncommon,https://tbc.wowhead.com/item=31314,NA,34.392,0,0,0,27.648,33.992,0,0,4.8,39.08,0,256.0518,28.077,48.41,35.094,47.71,60,3.9336,8,37.64,16.832,7.68,16,16,NULL,NULL,NULL,NULL,NULL,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,418,NA,NA,NA,NA,NA,Breaking Down Netherock,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31419,Shoulder,Armor,Leather,Living Grove Shoulderpads,102,0,Uncommon,https://tbc.wowhead.com/item=31419,NA,43.488,31.237,32.59,87.46,3,0,83.3,165.46,0,0,121,260.8173,0,0,0.285,1.005,32,24.3092,0,0,67.596,0,15,NULL,26,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,178,NA,NA,NA,NA,NA,Protecting Our Own,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31427,Shoulder,Armor,Mail,Sylvanaar Defender's Pauldrons,102,0,Uncommon,https://tbc.wowhead.com/item=31427,NA,35.761,37.434,38.44,78.4,10.428,0,75.25,76.75,2,2.32,87.55,278.5468,0.576,0,1.064,1.36,25.17,24.8726,3,0.52,74.335,6,NULL,NULL,NULL,NULL,NULL,52,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,4,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,396,NA,NA,NA,NA,NA,The Bladespire Ogres,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31429,Shoulder,Armor,Cloth,Spelunker's Mantle,102,0,Uncommon,https://tbc.wowhead.com/item=31429,NA,26.23,0,0,0,14.04,31.795,0,0,0,36,0,112.0523,20.52,45.76,34.228,44.544,45.55,3.576,5.3,37.8,16.26,6.6,22,NULL,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,95,NA,NA,NA,NA,NA,Into the Draenethyst Mine,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31436,Shoulder,Armor,Plate,Sylvanaar Champion's Shoulders,108,0,Uncommon,https://tbc.wowhead.com/item=31436,NA,77.177,41.4,42.48,60.5,4.4,0,31,33,0,0,99.518,528.2699,0,0,0.418,1.474,60.702,28.9861,0,0,80.38,0,22,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,747,NA,NA,NA,NA,NA,Planting the Banner,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31438,Shoulder,Armor,Cloth,Fizit's Mantle of Drake Hunting,105,0,Uncommon,https://tbc.wowhead.com/item=31438,NA,4.323,0,0,0,70.814,23.0705,0,0,10.8,37.56,0,48.5291,29.679,41.726,28.479,38.233,19.25,2.1456,14.83,31.8,13.554,15.9,NULL,18,NULL,NULL,18,NULL,NULL,18,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,97,NA,NA,NA,NA,NA,"What Came First, the Drake or the Egg?",0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31483,Shoulder,Armor,Plate,Gor'drek's Pauldrons,102,0,Uncommon,https://tbc.wowhead.com/item=31483,NA,59.489,37.434,38.44,78.4,2,0,75.25,76.75,0,0,87.55,463.9694,0,0,0.19,0.67,49.77,24.8726,0,0,74.335,0,10,NULL,NULL,NULL,NULL,52,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,708,NA,NA,NA,NA,NA,Protecting Our Own,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31521,Shoulder,Armor,Plate,Expedition Defender's Shoulders,105,0,Uncommon,https://tbc.wowhead.com/item=31521,NA,61.725,25.36,25.44,33.88,9.948,22.2565,12.4,13.2,0,25.2,59.748,466.5941,14.364,32.032,23.971,31.221,67.082,20.5982,3.71,26.46,62.894,4.62,16,NULL,NULL,18,NULL,NULL,NULL,21,NULL,8,7,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,727,NA,NA,NA,NA,NA,...and a Time for Action,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
