1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
29377,Two-Hand,Weapon,Polearm,Ethereum Phase-Spear,108,0,Uncommon,https://tbc.wowhead.com/item=29377,NA,288.225,600,352.5,651,73.598,1.612,0,0,12.8,15.68,284.73375,608.5656,17.196,13.78,10.707,18.415,180.2,150,20.5,8.84,550.27,27.48,39,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,75,102,153,1.7,NA,Dealer Jadyan,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29399,Two-Hand,Weapon,Staff,Rod of the Void Caller,93,0,Uncommon,https://tbc.wowhead.com/item=29399,NA,253.16421,448.56,263.529,532.56,46.816,34.037,0,0,3.9,45.74,212.8669515,510.230037,31.446,60.218,43.391,58.575,172.033,115.716,16.04,47.81,428.90228,18.12,48,13,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,56.07,121,193,2.8,NA,From the Abyss,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29908,Two-Hand,Weapon,Axe,Rage Reaver,81,0,Uncommon,https://tbc.wowhead.com/item=29908,NA,249.49418,494.614,297.392,652.09,6,0,76.95,136.99,0,0,318.081887,579.997746,0,0,0.57,2.01,145.294,138.7927,0,0,489.54424,0,30,NULL,19,NULL,NULL,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,58.06,167,251,3.6,NA,Felspark Ravine,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29910,Two-Hand,Weapon,Staff,The Staff of Twin Worlds,81,0,Uncommon,https://tbc.wowhead.com/item=29910,NA,195.74455,438.8,257.795,540.8,56.853,37.608,0,0,9.6,46.64,208.2352825,423.003035,34.298,52.42,37.868,51.84,149.515,113.872,9.5,40.51,419.3324,9.12,21,19,NULL,NULL,13,NULL,NULL,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,54.85,147,226,3.4,NA,Felspark Ravine,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29911,Two-Hand,Weapon,Staff,Agamaggan's Quill,81,0,Uncommon,https://tbc.wowhead.com/item=29911,NA,253.52455,491.57,299.965,649.31,6,0,84.95,144.99,0,0,356.9492825,609.900735,0,0,0.57,2.01,140.131,148.8504,0,0,515.8984,0,30,NULL,19,19,NULL,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,54.85,147,226,3.4,NA,Felspark Ravine,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30394,Two-Hand,Weapon,Sword,Sunfury Blade,114,0,Uncommon,https://tbc.wowhead.com/item=30394,NA,308.63142,718.8,442.708,867.54,0,0,32.55,34.65,0,0,482.781503,752.892474,0,0,0,0,159.552,224.9651,0,0,748.33156,0,NULL,NULL,NULL,39,NULL,NULL,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,16,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,80.14,224,337,3.5,NA,Kick Them While They're Down,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30395,Two-Hand,Weapon,Mace,Warp-Master's Maul,114,0,Uncommon,https://tbc.wowhead.com/item=30395,NA,224.74454,641.44,376.846,725.44,47.512,50.174,0,0,6.3,63.58,304.399361,528.314038,44.444,81.926,58.161,76.565,186.642,165.8432,18.98,64.57,612.71772,20.64,NULL,21,NULL,NULL,NULL,NULL,NULL,46,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,80.18,179,270,2.8,NA,Kick Them While They're Down,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30396,Two-Hand,Weapon,Polearm,Jeweled Halberd,114,0,Uncommon,https://tbc.wowhead.com/item=30396,NA,262.69257,691.188,416.763,846.51,24.448,0.992,121.05,187.41,4.8,6.08,448.3773255,685.348329,9.696,8.48,4.496,7.632,164.941,196.4301,8,4.64,695.59376,7.68,NULL,16,21,NULL,NULL,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,80.19,173,260,2.7,NA,Kick Them While They're Down,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30522,Two-Hand,Weapon,Staff,Conjurer's Staff,114,0,Uncommon,https://tbc.wowhead.com/item=30522,NA,252.18,480,282,582,77.212,87.5825,0,0,8.4,107.84,227.787,518.5278,72.372,138.392,99.953,132.459,211.3,129.6552,28.31,110.18,484.802,31.26,42,28,NULL,NULL,NULL,NULL,NULL,81,NULL,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,60,149,259,3.4,NA,Kick Them While They're Down,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30570,Two-Hand,Weapon,Sword,Arkadian Claymore,114,0,Uncommon,https://tbc.wowhead.com/item=30570,NA,337.98984,695.08,420.486,827.48,8.4,0,41.85,44.55,0,0,422.227006,766.773148,0,0,0.798,2.814,195.054,197.4382,0,0,688.16812,0,42,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,80.28,231,347,3.6,NA,Coreiel,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30597,Two-Hand,Weapon,Sword,Halaani Claymore,114,0,Uncommon,https://tbc.wowhead.com/item=30597,NA,337.98984,695.08,420.486,827.48,8.4,0,41.85,44.55,0,0,422.227006,766.773148,0,0,0.798,2.814,195.054,197.4382,0,0,688.16812,0,42,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,80.28,231,347,3.6,NA,Aldraan,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30753,Two-Hand,Weapon,Polearm,Warphorn Spear,83,0,Uncommon,https://tbc.wowhead.com/item=30753,NA,181.22458,502.695,301.492,606.88,0,0,70,70,0,0,293.459047,457.834426,0,0,0,0,116.034,139.091,0,0,499.91344,0,NULL,NULL,NULL,NULL,NULL,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,58.86,103,156,2.2,NA,Cahill,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31414,Two-Hand,Weapon,Staff,Wild Wood Staff,108,0,Uncommon,https://tbc.wowhead.com/item=31414,Druid,316.82473,652.0295,419.092,938.97,4.4,0,328.05,394.41,0,0,658.4308695,900.498081,0,0,0.418,1.474,156.017,244.3991,0,0,827.04464,0,22,NULL,21,37,NULL,285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,58.91,140,237,3.2,NA,From the Ashes,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31542,Two-Hand,Weapon,Axe,Fanged Axe,108,0,Uncommon,https://tbc.wowhead.com/item=31542,NA,312.77548,648.834,392.252,794,7.8,0,92.3,94.9,0,0,389.341182,710.895056,0,0,0.741,2.613,184.924,181.7904,0,0,639.68264,0,39,NULL,NULL,NULL,NULL,52,NULL,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,75.16,192,289,3.2,NA,Gorgrom the Dragon-Eater,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31543,Two-Hand,Weapon,Staff,Adjudicator's Staff,108,0,Uncommon,https://tbc.wowhead.com/item=31543,NA,165.06867,471.12,276.783,552.12,90.862,70.279,0,0,12.8,95.28,223.5729405,388.032099,62.75,115.816,85.02,111.236,159.291,125.4088,34.28,93.12,468.38256,44.64,NULL,26,NULL,NULL,NULL,NULL,NULL,64,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,10,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,58.89,118,200,2.7,NA,Gorgrom the Dragon-Eater,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31700,Two-Hand,Weapon,Staff,Runed Silver Staff,108,0,Uncommon,https://tbc.wowhead.com/item=31700,NA,272.67348,601.28,353.252,697.28,200.378,2.294,0,0,136.1,17.54,285.341182,586.156656,23.286,19.61,12.582,21.766,174.404,150.32,145,11.51,552.48364,148.76,31,37,NULL,NULL,NULL,NULL,NULL,NULL,122,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,75.16,192,289,3.2,NA,Teleport This!,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31701,Two-Hand,Weapon,Axe,Saboteur's Axe,108,0,Uncommon,https://tbc.wowhead.com/item=31701,NA,302.82845,690.244,424.215,849.02,22.649,0,104.55,106.65,3.5,4.06,483.1452175,755.335865,1.008,0,2.28,3.854,170.943,212.2093,5.25,0.91,733.5646,10.5,22,NULL,NULL,37,NULL,72,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,7,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,75.15,198,298,3.3,NA,Teleport This!,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31785,Two-Hand,Weapon,Axe,Edge of Inevitability,99,0,Uncommon,https://tbc.wowhead.com/item=31785,NA,268.38271,586.746,354.539,722.38,4.2,0,36.9,93.78,0,0,390.0901265,651.547587,0,0,0.399,1.407,153.499,170.7444,0,0,594.35928,0,21,NULL,18,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,67.57,189,284,3.5,NA,The Final Code,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31816,Two-Hand,Weapon,Sword,Dragonbone Greatsword,102,0,Uncommon,https://tbc.wowhead.com/item=31816,NA,260.114,607.447,366.58,724.09,3,0,22.55,57.31,0,0,390.9315,637.2349,0,0,0.285,1.005,150.76,175.9577,0,0,615.186,0,15,NULL,11,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,70,179,269,3.2,NA,Evil Draws Near,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22691,Two-Hand,Weapon,Sword,Corrupted Ashbringer,86,60,Epic,https://tbc.wowhead.com/item=22691,NA,202.27,720,423,828,-5,0,0,0,0,0,341.6805,519.6965,0,0,-0.475,-1.675,148.5,180,0,0,657.36,0,-25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NULL,90,259,389,3.6,Naxxramas,Four Horsemen Chest,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22798,Two-Hand,Weapon,Mace,Might of Menethil,89,60,Epic,https://tbc.wowhead.com/item=22798,NA,383.8499,808.16,485.63,946.56,9.2,0,43.4,46.2,0,0,463.121685,861.24023,0,0,0.874,3.082,227.15,222.1684,0,0,781.7632,0,46,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NULL,95.3,289,435,3.8,Naxxramas,Kel'Thuzad,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22799,Two-Hand,Weapon,Staff,Soulseeker,89,60,Epic,https://tbc.wowhead.com/item=22799,NA,238.2708,508.8,298.92,604.8,80.36,132.948,0,0,9.3,154.58,241.45422,507.05376,99.636,195.378,142.505,187.037,239.14,142.2192,30.34,156.83,532.4954,33.36,30,31,NULL,NULL,NULL,NULL,NULL,126,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NULL,63.6,142,265,3.2,Naxxramas,Kel'Thuzad,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22800,Two-Hand,Weapon,Staff,Brimstone Staff,83,60,Epic,https://tbc.wowhead.com/item=22800,NA,233.8239,490.4,288.11,586.4,52.04,127.1672,0,0,9,143.6,232.722385,494.83173,85.025,176.63,135.953,174.593,226.47,136.0696,15,127.14,518.2652,14.4,31,30,NULL,NULL,NULL,NULL,NULL,113,NULL,NULL,NULL,NULL,NULL,NULL,16,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NULL,61.3,141,251,3.2,Naxxramas,Loatheb,1,NA,NA,233.8239,490.4,288.11,586.4,52.04,114.86,0,0,9,124.4,232.722385,494.83173,81.121,152.63,112.753,149.953,226.47,136.0696,15,121.7,503.0172,14.4
22801,Two-Hand,Weapon,Staff,Spire of Twilight,83,60,Epic,https://tbc.wowhead.com/item=22801,NA,231.8239,490.4,288.11,586.4,268.134,2.356,0,0,194.4,20.24,232.722385,491.89883,24.468,20.14,13.908,23.536,147.27,122.6,204.5,12.32,451.3452,211.24,30,38,NULL,NULL,NULL,NULL,NULL,NULL,178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NULL,61.3,141,251,3.2,Naxxramas,Thaddius,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22809,Two-Hand,Weapon,Mace,Maul of the Redeemed Crusader,83,60,Epic,https://tbc.wowhead.com/item=22809,NA,295.9747,679.2,399.03,787.2,63.328,36.488,0,0,11.2,48.76,322.318605,644.46869,35.191,55.07,41.553,57.481,214.31,173.972,18,43,638.6296,23.52,29,24,NULL,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NULL,84.9,244,367,3.6,Naxxramas,Four Horsemen Chest,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22813,Two-Hand,Weapon,Sword,Claymore of Unholy Might,81,60,Epic,https://tbc.wowhead.com/item=22813,NA,292.0214,698.941,419.25,860.4,4,0,98,98,0,0,408.54961,695.64638,0,0,0.38,1.34,179.3,193.5194,0,0,695.4672,0,20,NULL,NULL,NULL,NULL,98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NULL,81.8,235,354,3.6,Naxxramas,Gluth,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22815,Two-Hand,Weapon,Axe,Severance,81,60,Epic,https://tbc.wowhead.com/item=22815,NA,303.5334,723.16,440.12,857.86,3.6,0,43.4,46.2,0,0,463.98761,742.28418,0,0,0.342,1.206,176.852,212.1585,0,0,733.7592,0,18,NULL,NULL,43,NULL,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NULL,81.8,235,354,3.6,Naxxramas,Patchwerk,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23039,Two-Hand,Weapon,Polearm,The Eye of Nerub,83,60,Epic,https://tbc.wowhead.com/item=23039,NA,331.791,711.19,425.7,895.42,4.4,0,85.5,180.3,0,0,465.05825,785.0125,0,0,0.418,1.474,191.9,211.5786,0,0,691.164,0,22,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NULL,85,251,378,3.7,Naxxramas,Loatheb,1,NA,NA,320.911,689.974,416.9,856.7,4.4,0,61.5,156.3,0,0,441.05825,737.4093,0,0,0.418,1.474,190.3,187.481,0,0,664.22,0
